110,157,231
118,169,285
118,168,195
71,160,281
51,130,278
55,175,299
49,161,245
75,171,273
82,166,191
73,152,272
112,170,208
59,124,183
50,165,268
103,164,226
101,144,281
118,128,268
65,149,274
49,122,187
65,130,186
65,130,216
65,133,274
65,130,187
65,130,186
66,122,181
49,149,272
65,130,200
65,162,192
65,164,296
64,133,273
49,139,200
65,130,198
64,131,242
49,124,299
65,130,181
49,130,186
65,134,181
47,120,190
47,125,185
54,128,240
48,143,217
65,129,227
65,164,228
51,156,244
66,158,262
77,148,226
47,143,192
48,121,188
65,131,228
66,165,199
64,179,219
65,141,238
49,173,244
72,120,190
49,163,190
48,122,215
48,126,243
84,125,226
87,145,234
57,120,244
87,157,260
64,121,191
65,163,194
65,130,195
66,162,200
48,123,217
49,164,238
93,123,212
66,133,243
63,121,191
47,166,192
48,162,187
100,139,197
44,141,257
65,158,248
49,158,248
54,156,260
62,120,191
47,166,192
48,131,192
45,122,196
50,122,196
48,126,271
49,122,195
73,175,197
74,120,216
47,164,195
51,141,195
55,138,180
55,127,250
55,160,248
55,158,244
55,158,260
74,120,209
47,163,195
51,123,180
44,120,191
49,133,241
65,123,273
49,130,188
65,130,182
78,120,190
79,120,195
47,162,295
77,153,192
77,154,270
77,153,248
77,158,284
50,158,231
77,154,231
78,120,191
47,166,205
48,153,231
78,156,234
73,178,233
65,172,194
54,120,193
44,171,234
47,120,190
47,166,192
53,142,181
49,124,220
55,163,186
58,175,203
50,151,244
88,120,260
64,164,194
64,161,192
65,132,192
67,161,200
49,136,206
49,132,204
64,134,217
64,125,217
48,120,195
47,125,222
48,174,181
55,138,181
54,127,248
65,158,248
45,158,248
55,158,259
78,120,190
51,125,195
48,124,193
49,146,200
45,149,285
49,139,181
49,124,191
73,125,180
47,120,197
47,175,192
56,127,207
55,129,180
65,128,248
55,158,248
55,157,244
55,158,259
61,120,195
61,120,192
45,127,296
74,125,267
50,124,273
65,122,191
65,141,257
65,138,242
78,131,254
87,144,260
65,130,258
65,130,259
67,131,189
65,163,195
65,162,228
65,158,259
97,120,192
64,163,194
48,130,228
65,130,259
72,130,272
73,147,184
74,141,210
57,143,199
73,120,181
59,175,206
46,125,223
59,125,227
59,120,291
58,120,234
87,138,244
